"","x"
"420","RT @EBGamesCanada: XCOM 2 is out now and got some pretty favourable reviews! Who‚Äôs playing this weekend?

https://t.co/Wd8RBUxJqJ https://t‚Ä¶"
"421","Man I guess I am adicted to the Witcher 3 #Witcher3 #ebgames #RPG"
"422","RT @EBGamesCanada: XCOM 2 is out now and got some pretty favourable reviews! Who‚Äôs playing this weekend?

https://t.co/Wd8RBUxJqJ https://t‚Ä¶"
"423","XCOM 2 is out now and got some pretty favourable reviews! Who‚Äôs playing this weekend?

https://t.co/Wd8RBUxJqJ https://t.co/GUJvHmI7t0"
"424","also i didn't mention that someone i know pre-ordered digimon.. and ebgames sold his copy..idk if he got his money back either..poor kid"
"425","ITS FINALLY OUT
https://t.co/fPLRhhH7FX
ILL GET YOU AFTER MELBNOVA.......im swamped with work so ill know ill get distracted."
"426","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"427","RT @thebiebz2100: WWE SmackDown vs RAW 2010 (preowned) - EB Games Australia https://t.co/UktsXaSbGt"
"428","THE TIME HAS COME...oh man it even has ""sic parvis magna"" engraved on the front, I MUST HAVE IT! https://t.co/3aXa1xb53l"
"429","RT @EBGamesAus: Earth has changed. XCOM 2 is out now! https://t.co/PfK5NJyIrw https://t.co/E96itbdvfr"
"430","Earth has changed. XCOM 2 is out now! https://t.co/PfK5NJyIrw https://t.co/E96itbdvfr"
"431","Lol the manger of ebgames was just telling how the xb1 is and told me to sell it to them xD"
"432","@qqnos never played MMBN, I learned about it in a magazine AD, thought the concept was cool, and snatched it up when I spotted it in EBgames"
"433","I swear the EBGames employees hate me because every time I buy something they look pissed."
"434","RT @EBGamesAus: Hitman Collector's Edition is available to preorder now! Strictly limited quantities available. Secure yours here: https://‚Ä¶"
"435","Hitman Collector's Edition is available to preorder now! Strictly limited quantities available. Secure yours here: https://t.co/mit21o30dF"
"436","@Davomatt97 have available. You can find them on our website here: https://t.co/eGpd6bjA0D (2/2)"
"437","I canceled Halo 5 because i told them I wanted the collectors edition and they gave me the limited edition. I hate those EBGames employeesÌ†ΩÌ∏í"
"438","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"439","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"440","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"441","@DanielRutledge Daniel, that Revenant edition...(better than the movie...)

https://t.co/vb0KOawXzA"
"442","RT @XSEEDGames: NewEgg: https://t.co/3TblPoHx5Z
EBGames: https://t.co/sbtERzA2g4
VGP: https://t.co/PmUy1rnwaF https://t.co/3GieLyO2vE"
"443","Did you get your deadpoolmovie exclusives yet? 4 down, 4 to go. ebgames @hottopic gamestop‚Ä¶ https://t.co/JLHfp7oorQ"
"444","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"445","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"446","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"447","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"448","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"449","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"450","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"451","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"452","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"453","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"454","RT @EBGamesAus: JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.‚Ä¶"
"455","JUST ANNOUNCED: The 1TB PlayStation 4 Limited Edition Uncharted 4: A Thief's End Bundle! https://t.co/rzS0wCDVWY https://t.co/lnPr8VWewQ"
"456","@GameDealsCanada https://t.co/P71mPFxWfu 20% more when you Trade your games in AT EB Games PLATINUM Only FEB 5 TO 7 That i got from my Email"
"457","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"458","@lilsperlo @Pokemon_Days try EBGames."
"459","@PSPlayerOne Do you mean....THIS ONE? https://t.co/dn58IqJEGC"
"460","Good thing that guy came into ebgames for the Mew code since I totally blanked on the fact that it was going on!!"
"461","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"462","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"463","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"464","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"465","RT @SEGA: The NA pre-order links for Amazon, EBGames.CA, and Video Games Plus are now live for SEGA 3D Classics Collection! https://t.co/eL‚Ä¶"
"466","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"467","RT @EBGamesAus: Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https:‚Ä¶"
"468","I haven't smoked in over 69 years #weaboo #ebgames #revupthosefryers #undertale #papufranku #911 #anime #autism #da‚Ä¶ https://t.co/pEAQapBaYn"
"469","Just announced: DOOM launches May 13! The EB Excusive CE includes a 12"" statue + more. Shop: https://t.co/UbbvJCwdMC https://t.co/5w4EwZq96g"
"470","Totally forgot it's February!! I need to go get mew from #ebgames Ì†ΩÌ∏ÆÌ†ΩÌ∏Æ hopefully they have it still Saturday."
"471","@EBGamesCanada NA is getting it at https://t.co/hJs5cEOWpa  https://t.co/ZVUxXpPWAe wondering why its not on ebgames site. USA only? Lol"
"472","RT @EBGamesAus: TURNIP FOR WHAT! Plants Vs Zombies 2: Garden Warfare is only a month away: https://t.co/1zUuUcig41 https://t.co/RMpHLfgMKE"
"473","In case anyone didn't know ebgames/gamestop have lvl100 mew code cards, so be sure to pick one up"
"474","So I called Eb games last night and asked about fates, the man told me to come by sometime and preorder it, so today I go and ask if I +"
"475","Good price from Eb Games https://t.co/KGq4kI50D5"
"476","@Voidwastaken i know it must be hard for you to accept this... eb games was a bakery all along"
"477","I liked a @YouTube video from @thegaminbomb https://t.co/aI5mUlKjir Thank you EB Games! (But fuck you)"
"478","9 Channel CH CCTV Security Camera Distribution PTC Power Supply Box 12V 10A DC: 

Nachricht von ""api.epn.eb... https://t.co/5lQVy9QaT7"
"479","New Rockford Fosgate P3-2X12 12"" 2400 Watt Dual Loaded Subwoofer Sub Enclosure: 

Nachricht von ""api.epn.eb... https://t.co/j2BX6bInnz"
"480","9 Channel CH CCTV Security Camera Distribution PTC Power Supply Box 12V 10A DC: 

Nachricht von ""api.epn.eb... https://t.co/TGGlmsUgqg"
"481","New Rockford Fosgate P3-2X12 12"" 2400 Watt Dual Loaded Subwoofer Sub Enclosure: 

Nachricht von ""api.epn.eb... https://t.co/NSR5VSjmUA"
"482","9 Channel CH CCTV Security Camera Distribution PTC Power Supply Box 12V 10A DC: 

Nachricht von ""api.epn.eb... https://t.co/JxO0TnkVeJ"
"483","New Rockford Fosgate P3-2X12 12"" 2400 Watt Dual Loaded Subwoofer Sub Enclosure: 

Nachricht von ""api.epn.eb... https://t.co/lroyxQmcnQ"
"484","9 Channel CH CCTV Security Camera Distribution PTC Power Supply Box 12V 10A DC: 

Nachricht von ""api.epn.eb... https://t.co/ECbwk3BSjG"
"485","New Rockford Fosgate P3-2X12 12"" 2400 Watt Dual Loaded Subwoofer Sub Enclosure: 

Nachricht von ""api.epn.eb... https://t.co/LTrH5ZqX7d"
"486","9 Channel CH CCTV Security Camera Distribution PTC Power Supply Box 12V 10A DC: 

Nachricht von ""api.epn.eb... https://t.co/dsgJ1BLjjK"
"487","New Rockford Fosgate P3-2X12 12"" 2400 Watt Dual Loaded Subwoofer Sub Enclosure: 

Nachricht von ""api.epn.eb... https://t.co/JyyzIzJlKG"
"488","The rest of my day now includes playing guitar, going to eb games and then playing destiny 
What a great Valentine's Day"
"489","RT @Tyrese_AU: Just tried BigW,  Kmart, Dicksmith,  JBs and EB games for Street date. I even called head office to try break Street date at‚Ä¶"
"490","Just tried BigW,  Kmart, Dicksmith,  JBs and EB games for Street date. I even called head office to try break Street date at EB games. #SFV"
"491","RT @ratritual: im learning so much about dating from video games . i think ill be ready to have a girlfriend soon https://t.co/xZs6S147rT"
"492","@GundamJougasaki be like that EB Games guy"
"493","Pre-ordered #streetfighterv ... Now to find a stick. Ì†æÌ¥î ‚Äî I'm at EB Games in Surrey, BC https://t.co/Hzu05bBXuj"
"494","Does anyone have an extra Event Mew Code? My local EB Games didn't have any :/"
"495","@XSEEDGames I already pre-ordered my copy of Senran Kagura at EB Games! I can't miss out on this sexy bundle!"
"496","@alexillest @OriginalFunko Hot Topic will probably have them ... and you might be able to pre-order them from EB Games."
"497","@strahinjagov Gamestop used to be called EB Games in the US too, but then it became Gamestop. Guess they kept the name in Canada."
"498","@strahinjagov EB Games is the Canadian brand of Gamestop, I think, hence why I made the joke. :P"
"499","@Jrodbad Nope, EB Games, I don't think Canada has Gamestop."
"500","hey guys, welcome to eb games"
"501","Welcome to eb games:via  https://t.co/xStHIMCgl6 https://t.co/CCKQmEom2f"
"502","Welcome to eb games: https://t.co/OUkSbobBlv via @YouTube"
"503","@_Milaxo like I was in EB games all day and foot locker is like a few steps and I heard about it after"
"504","Saw this at eb games Ì†ΩÌ∏ú @ReconditeAgony https://t.co/PaySRT4TA3"
"505","https://t.co/xCHFahDOJ0 via @DoseDotCa"
"506","New Enrock EKMR256BT Marine Bluetooth Receiver USB/SD iPod/MP3 Input W/ Remote: 

Nachricht von ""api.epn.eb... https://t.co/UVY2w6ZTkq"
"507","New Enrock EKMR256BT Marine Bluetooth Receiver USB/SD iPod/MP3 Input W/ Remote: 

Nachricht von ""api.epn.eb... https://t.co/AHxy2lHgVf"
"508","New Enrock EKMR256BT Marine Bluetooth Receiver USB/SD iPod/MP3 Input W/ Remote: 

Nachricht von ""api.epn.eb... https://t.co/DLSF6bxAh0"
"509","When I walk into EB Games on May 13th.
Me: ""I came.""
Employee: ""What?""
Me: ""For DOOM.""
Employee: ""Oh."""
"510","NEW BOSS CH6530 6.5"" 3 Way300w + 6x9"" CH6930 350W Car Coaxial Speakers Package: 

Nachricht von ""api.epn.eb... https://t.co/VXCXLmnaJF"
"511","NEW BOSS CH6530 6.5"" 3 Way300w + 6x9"" CH6930 350W Car Coaxial Speakers Package: 

Nachricht von ""api.epn.eb... https://t.co/ziSRvbIX3R"
"512","Going to EB Games made me remember how much I hate going to EB Games."
"513","NEW BOSS CH6530 6.5"" 3 Way300w + 6x9"" CH6930 350W Car Coaxial Speakers Package: 

Nachricht von ""api.epn.eb... https://t.co/oWFJVzf9vT"
"514","Welcome to eb games: https://t.co/MCVmwRj6Tw via @YouTube"
"515","@MsDBZbabe @UncannyMegan I checked eb games a few days ago, and Australia has most of this stuff, too."
"516","RT @LicoriceBunny: @Drybones5 Replace Gamestop with EB Games and you have the Canadian version of this."
"517","@Drybones5 Replace Gamestop with EB Games and you have the Canadian version of this."
"518","@Deshawn1123 Nah, I like them but I dont want them. I'll wait for the Flu Games to drop in April"
"519","@ladyalexa199 yeah we used to have EB Games here but they went away. Think only a rare few are open"
"520","TYC we in here Bruh Eric EB Sanders Jarvan Garcia Hawkins NO GAMES https://t.co/Gm0Tu0CVfG"
"521","@aantifreeze the cartems/eb games combo store, like a chapters with a starbucks inside"
"522","theres still no b2nd preorders on the eb games site :) :) :) :) :)"
"523","@L0ki194 @MrSamExplains @VashTSB woah guys welcome to EB games https://t.co/ja3oNSHzdq"
"524","RT @cheekypee27: Made: A Bad Boy Romance- new release: NEW RELEASEBuy link: https://t.co/c0oq1zDjXE... https://t.co/KmUexcFRK2"
"525","Made: A Bad Boy Romance- new release: NEW RELEASEBuy link: https://t.co/c0oq1zDjXE... https://t.co/KmUexcFRK2"
"526","Transformers: Devestation is $29.99 ($15 off) @ EB Games but it's out of stock online. Try in-store? Thx @MrChronoclast"
"527","Wow hey guys well come to EB games"
"528","Woah. Hey guys. Welcome to EB Games.
Call of Duty.
Advanced Warfare.
Xbox One.
Copy That."
"529","Saw these at EB Games the other day. If only I had the money... #AnimalCrossing https://t.co/j9MylaGyAu"
"530","whoa, hey guys, welcome to eb games"
"531","https://t.co/i3kqShXRBN via @DoseDotCa"
"532","EB Games | Assassin's Creed Syndicate $40 https://t.co/IYu62GlZ4r"
"533","THE BOXES ARE OUT AT EB GAMES THO....."
"534","EB Games wrote a Customized Non-Existent Roy amiibo yesterday"
"535","@throne_eins yeahhhh that gamestop has been in the mall for like 20 yrs. it was originally by another name like eb games but still"
"536","https://t.co/isYMa8dgER via @DoseDotCa"
"537","i remember there used to be both gamestop and eb games in the mall."
"538","look at these ancient relics. what is Hollywood video??? I remember eb games :^) https://t.co/zu2ul3UoY1"
"539","Alot of good games coming on today ( college bball Ì†ºÌøÄ )"
"540","https://t.co/JUXrn5noYy via @DoseDotCa"
"541","@Badland_Games @akihabarablues mmmm. Gracias. Me toca jugarlo eb pc entonces. El primer escapists si salio en 360. Gracias por la respuesta!"
"542","Wait, @RutgersMBB vs. Ohio state is not on the list of good #nj hoops games today? Ì†ΩÌ∏â https://t.co/5sJ2XL4ceB"
"543","Entered contest to win a $250.00 EB Games gift card &amp; two Gaming Headsets @  https://t.co/urDUnI9XRZ via @DoseDotCa  #Contest4Canadians"
"544","@Ashley_Preece @eb_fodbold @bolddk how's he going to play cl football he can't manage two games a week"
"545","@Raijenos I'll try m9. I only need ur EB games lvl 10 card and its a deal fam"
"546","https://t.co/9A0y5VpE7O via @DoseDotCa"
"547","day 102: still no lost future game at eb games next to my work"
"548","Also @adamkovic Valentine? I think eb games are maybe mad funhaus fans? https://t.co/6ocppXvIGk"
"549","eb games sent me an @ElyseWillems @JamesWillems themed Valentine for some reason? Anywoo, enjoy you crazy kids! ‚ù§Ô∏è https://t.co/7mdrGrKQXS"
"550","Odin Sphere Leifthrasir Storybook Edition is now available for preorder in EB Games. $120. Not bad price for what included sparkin contents."
"551","@casteelsfeels ah, it may have been then. Think it was EB games (think thats the name of it, just know it was a game store)"
"552","@langleys0ryu eb(games) my valentine"
"553","EB Games Flyer: EB Games Flyer Deals. Prices May Vary Per Location. For more information please visit EB Games... https://t.co/CjtaZremqS"
"554","Catch ya boy tmrw at EB games outside across eaton win 4 stacks in the 2k tourney Ì†ΩÌ≤µÌ†ΩÌ±≤ #MoneyTeam"
"555","@RDW0409 @samandfuzzy EB Games has basically been a pawn shop as long as I've been aware of it. I guess this is diversity?"
"556","Retweeted EB Games Australia (@EBGamesAus):

IT'S TODAY IT'S TODAY! ÌÆ∏Ì∂≥ÌÆπÌ≥¥L #Deadpool #DeadpoolMovie... https://t.co/j0uS1mHeWL"
"557","cuz i saw it at eb games last week for sale"
"558","@josefcd904 hehee.....that reminds me...Awakening was released a week early in Canada because EB Games messed up the release day"
"559","if control tweeted that he needed xbl 15 mins ago i was just at eb games lmao"
"560","I got my brother a deadpool t shirt from eb games"
"561","RT @Rocklanddogs: To the EB parents who were offended by our roller coaster. It's called school spirit! The games are for the kids. https:/‚Ä¶"
"562","[EB Games] Assassin's Creed Syndicate $39.99 https://t.co/CwrXLe2MHQ https://t.co/ZDdSIwKs2u"
"563","„Äê1997Âπ¥11‰Ωç„Äë„Éê„ÉÉ„ÇØ„Çπ„Éà„É™„Éº„Éà„Éª„Éú„Éº„Ç§„Ç∫„ÄåQuit Playing Games (With My Heart)„Äç„ÄêË©¶ËÅ¥„Äëhttps://t.co/f2rbn3R5X4„ÄêiTunes„Äëhttps://t.co/pL8dm8vTbB #Ê¥ãÊ•Ω„Éí„ÉÉ„ÉàJUKEBOX"
"564","So i was standing in EB games looking at xbox games when a guy and his little sister was beside me and she said i was gorgeous Ì†ΩÌ∏ç"
"565","Awwww, EB Games thinks I'm in a relationship! (The Valentines e-cards ARE pretty cute though.)"
"566","@GameDealsCanada Just wanted to let you know this deal and the 40% one are also at EB Games too, and best buy at least has the starter sale."
"567","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"568","RT @Lunick_Fiore: I'm glad EB Games is honest https://t.co/UHe1mskSAx"
"569","eb games australia marketing is in fact virtually indistinguishable from Girlz 'N' Gamers comics"
"570","eb games australia marketing is like, sub-ctrl-alt-del"
"571","Why does EB Games Canada always seem to follow the most random Twitter accounts I stumble across"
"572","[EB Games] Assassin's Creed Syndicate $39.99 https://t.co/yZ8qnLbhe5 https://t.co/2cdONCTa7Z"
"573","@Raittgun OH THATS RIGHT TOBY MADE EB FAN GAMES"
"574","https://t.co/lbMbDgVwZf via @DoseDotCa"
"575","NEW BOSS AUDIO PC65.2C 6.5"" 500W 2 Way Car Component Speakers Set Audio PC652C: 

Nachricht von ""api.epn.eb... https://t.co/0QkDQLv5Ak"
"576","The fuckers at EB Games convinced me to buy a SFV lanyard

Those sneaky bastards"
"577","I'm go to Yorkdale on the way home to get a game at eb games and the store is closed cause steph Currys bitch ass was in front of the store"
"578","@knowles_jenn Also look what I found at EB Games when I went back! https://t.co/z6aIjR4nrq"
"579","i never played crash bandicoot as a kid but i'd usually see him at eb games in the mascot suit when i was younger"
"580","@StephCurryNews where u at y u do dis to eb games?"
"581","RT @nimble_olu: @peachibon 
Yeah. If you're into fast-paced MUGEN games, then DB:EB is the one for you."
"582","@peachibon 
Yeah. If you're into fast-paced MUGEN games, then DB:EB is the one for you."
"583","RT @Riley_Riley_Nz: When EB Games Offers $311 for your xbox one (500 gig) with bo3 Aw ghost and Ac Unity Like neck @iTraumatised #Lfsanzcod"
"584","When EB Games Offers $311 for your xbox one (500 gig) with bo3 Aw ghost and Ac Unity Like neck @iTraumatised #Lfsanzcod"
"585","Fredericton Police surrounding buildings at EB Games on Prospect St. https://t.co/JzgYIFKW8f"
"586","Ultrastart U1280-XR-PRO 2800 Foot Car Remote Starter Keyless Entry Ultra Start: 

Nachricht von ""api.epn.eb... https://t.co/FpJ1LgDQ6T"
"587",".@waltorr I like biting and smacking games. Ì†ΩÌ∏è"
"588","https://t.co/xCHFahmdkq via @DoseDotCa"
"589","its been over a year and i still laugh every time i think about eb games - rivals"
"590","2) Kicker 41DSC6934 6x9"" 360W Car Speakers + 2) QTW6X9 Angled 6x9"" Speaker Box: 

Nachricht von ""api.epn.eb... https://t.co/4s1Og9oFLf"
"591","5 games next week this is going be crazy bruhh Ì†ΩÌ∏≠Ì†ºÌøÄ"
"592","Whoah, hey guys. Welcome to EB Games."
"593","So according to all the preowned prices on the eb games site I can get like 1k for all my xbox one shit hmmm"
"594","#MARVEL #COMICS Back to the future EB Games Exclusive Comic: AU $30.00End Date: Tuesday Feb-16-2016... https://t.co/tk2jniFHgb #Australia"
"595","@zekey26 side note: EB games cannot spell Tribbiani https://t.co/7Jx58u7gb1"
"596","RT @GameDealsCanada: Assassin's Creed: Syndicate (X1) is $39.99 (50% off) @ EB Games - https://t.co/scLhlsO3Dg https://t.co/xvUuSysDLK"
"597","@samandfuzzy Yeah I was in the EB Games on W 8th like a half hour ago thinking *exactly* the same thing hahaha"
"598","https://t.co/gkAtREBIC4 via @DoseDotCa"
"599","RT @GameDealsCanada: Grand Theft Auto V is $39.99 ($30 off) @ EB Games - PS4: https://t.co/aZ8pHEYW9P, X1: https://t.co/9OvGPbsmrA https://‚Ä¶"
"600","I just bought Shrek, Puss n Boots and Donkey pop vinyls at EB games! Day made!"
"601","RT @xaaronh: Reminder; this is EB Games. They supported an abusive manager months after it came to light. https://t.co/nuiXUlSoxs
https://t‚Ä¶"
"602","RT @GameDealsCanada: Star Wars: Battlefront is $59.99 ($20 off) @ EB Games - PS4: https://t.co/j4uIagawQN, X1: https://t.co/s3jt34t1SE http‚Ä¶"
"603","RT @EBGamesCanada: Anyone checking out @deadpoolmovie this weekend? We have an exclusive @OriginalFunko!

https://t.co/dWRCbs6d1S https://t‚Ä¶"
"604","Star Wars: Battlefront is $59.99 ($20 off) @ EB Games - PS4: https://t.co/j4uIagawQN, X1: https://t.co/s3jt34t1SE https://t.co/aMYm9d484k"
"605","UGH ITS ONLY BEEN TWO WEEKS AND ALL THE FREE MEW CARDS ARE GONE AT MY EB GAMES."
"606","RT @GameDealsCanada: Assassin's Creed: Syndicate (X1) is $39.99 (50% off) @ EB Games - https://t.co/scLhlsO3Dg https://t.co/xvUuSysDLK"
"607","Assassin's Creed: Syndicate (X1) is $39.99 (50% off) @ EB Games - https://t.co/scLhlsO3Dg https://t.co/xvUuSysDLK"
"608","Grand Theft Auto V is $39.99 ($30 off) @ EB Games - PS4: https://t.co/aZ8pHEYW9P, X1: https://t.co/9OvGPbsmrA https://t.co/It8SIeYbep"
"609","On another note,I saw SMT4 at my eb games and it was 15$. Buy or no buy? I have a bunch of rpgs to finish atm tho"
"610","RT @EBGamesCanada: Anyone checking out @deadpoolmovie this weekend? We have an exclusive @OriginalFunko!

https://t.co/dWRCbs6d1S https://t‚Ä¶"
"611","so i'm just crossing my fingers that going to EB Games Friday morning before class will net me a copy of Conquest &gt;&lt;"
"612","I never understood why girls hated when their boyfriends played video games, BUT NOW I KNOW WHY."
"613","@yingyeeeee HOLY FUCK I SHOULD HAVE PREORDERED FROM SURREY BEST BUY OMG. whatever i have EB games at metrotown"
"614","RT @EBGamesCanada: Anyone checking out @deadpoolmovie this weekend? We have an exclusive @OriginalFunko!

https://t.co/dWRCbs6d1S https://t‚Ä¶"
"615","RT @EBGamesCanada: Anyone checking out @deadpoolmovie this weekend? We have an exclusive @OriginalFunko!

https://t.co/dWRCbs6d1S https://t‚Ä¶"
"616","Avital 5103L Remote Auto Car Starter &amp; Alarm System DEI 5103 - Free Tech Sheet: 

Nachricht von ""api.epn.eb... https://t.co/6UdRG4HCLA"
"617","Avital 5103L Remote Auto Car Starter &amp; Alarm System DEI 5103 - Free Tech Sheet: 

Nachricht von ""api.epn.eb... https://t.co/unp3q0SyoF"
"618","Anyone checking out @deadpoolmovie this weekend? We have an exclusive @OriginalFunko!

https://t.co/dWRCbs6d1S https://t.co/Sd6GI1f3iy"
"619","Beth from EB Games and Lielt are gettin' their DANCE on!  #getyourgameon at #centrecourt today through Monday! https://t.co/xvnZFyi3eH"
"620","@GameDealsCanada grand their auto 5 is 39.99$ at EB Games on PS4 and Xbox One.  https://t.co/vv50mDZNPn"
"621","omfg i can't wait to go to eb games in canada"
"622","Stopped by an EB Games, got a Nintendo points card and a 3DS multi game carrier, the store literally had a mountain of funko pop figures"
"623","https://t.co/i3kqSift0n via @DoseDotCa"
"624","ANNKE 8CH HD 720P HDMI DVR Outdoor IR-Cut CCTV Home Security Camera System 1TB: 

Nachricht von ""api.epn.eb... https://t.co/C3U3VhsOyz"
"625","ANNKE 8CH HD 720P HDMI DVR Outdoor IR-Cut CCTV Home Security Camera System 1TB: 

Nachricht von ""api.epn.eb... https://t.co/czis5kDTUY"
"626","ANNKE 8CH HD 720P HDMI DVR Outdoor IR-Cut CCTV Home Security Camera System 1TB: 

Nachricht von ""api.epn.eb... https://t.co/OqoN9i7xQ8"
"627","RT @witchbolt: UM JUSTIN TRUDEAU MAKE EB GAMES OFFER THE FE:F BUNDLES"
"628","UM JUSTIN TRUDEAU MAKE EB GAMES OFFER THE FE:F BUNDLES"
"629","EB Games - Rivals https://t.co/Lb3ErAE7kD via @YouTube"
"630","SMAC Tourn (Burke Co games): EB girls at home vs Burns, 6pm SAT; EB boys at home vs RS, 7:30pm SAT"
"631","(4) COBRA CXR-925 35 Mile 22 Channel UHF/FM NOAA Two-Way Radios Walkie Talkies: 

Nachricht von ""api.epn.eb... https://t.co/mVXApWZJOZ"
"632","(4) COBRA CXR-925 35 Mile 22 Channel UHF/FM NOAA Two-Way Radios Walkie Talkies: 

Nachricht von ""api.epn.eb... https://t.co/ty6LI5fcw7"
"633","(4) COBRA CXR-925 35 Mile 22 Channel UHF/FM NOAA Two-Way Radios Walkie Talkies: 

Nachricht von ""api.epn.eb... https://t.co/MJdg4QonL1"
"634","I just called the EB Games and I have no idea what they said when they picked up the phone."
"635","@therealfrancisl and welcome to eb games"
"636","whoa, hey guys, welcome to eb games"
"637","EB Games modded a Scalper's Mario Party amiibo at 12 aclock."
"638","RT @Tsukento: Slow news month in video games journalism. https://t.co/zWe6erwwGR"
"639","I added a video to a @YouTube playlist https://t.co/ItFtccIR7B EA - Mirror's Edge Catalyst Story Trailer | EB Games"
"640","The other day I was in an EB Games, and they were selling Chibi Robo with the amiibo for the same price as without."
"641","https://t.co/9A0y5VpE7O via @DoseDotCa"
"642","RT @xaaronh: Reminder; this is EB Games. They supported an abusive manager months after it came to light. https://t.co/nuiXUlSoxs
https://t‚Ä¶"
"643","Reminder; this is EB Games. They supported an abusive manager months after it came to light. https://t.co/nuiXUlSoxs
https://t.co/FumvXVGSwk"
"644","https://t.co/JUXrn5noYy via @DoseDotCa"
"645","according to the EB Games website, the mew plush is available at my local store. i'm SO getting it today :)"
"646","@guilherme0079 Bom dia Guilherme Games! Dia 12/02 ao 14/02 estar√° disponivel os canais HBO para clientes apartir ... https://t.co/QntPB1He7W"
"647","@Kreemchiizu you think EB games still does preorders?"
"648","@EB_34L foe ion play games"
"649","At least EB Games is being honest #androidgames #gameinsight #android #followmejp https://t.co/7D02BDsesA"
"650","EB Games depicted a Collector's Fire Emblem Nintendo‚Ñ¢ amiibo named Bob"
"651","@pepsinase DO YOU WANT IT I WORK NEXT TO AN EB GAMES I CAN GO TOMORROW??"
"652","@brooklynkimmitt EB GAMES has like these new 50 dollar DC comics necklaces and I saw a Harley one! See if your local one has them :)"
"653","@EB_twit Well blame the gamestop and eb games for never getting digimon games instock"
"654","Pro Tip 85 - Epic Way To Get Xbox One And Ps4 Games For Half!: Works For Xbox One And Ps4. This Is The Only Eb... https://t.co/WEyueSTgdB"
